country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","27-01-2026 09:00:00",12.7816279,77.6299145,PM10,35,82,60
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","27-01-2026 09:00:00",12.7816279,77.6299145,NH3,3,3,3
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","27-01-2026 09:00:00",12.7816279,77.6299145,OZONE,23,24,23
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","27-01-2026 09:00:00",13.0270199,77.494094,PM10,57,73,63
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","27-01-2026 09:00:00",12.921418,77.502466,PM2.5,27,106,53
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","27-01-2026 09:00:00",28.4417,77.3217,PM2.5,62,68,64
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","27-01-2026 09:00:00",29.503664,75.467934,NH3,13,14,14
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","27-01-2026 09:00:00",29.503664,75.467934,SO2,10,11,11
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","27-01-2026 09:00:00",28.4227,77.0667,PM2.5,264,500,363
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB","27-01-2026 09:00:00",28.4501238,77.0263051,CO,63,115,97
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","27-01-2026 09:00:00",29.027200,77.062100,PM2.5,55,265,136
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","27-01-2026 09:00:00",29.027200,77.062100,PM10,53,113,85
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","27-01-2026 09:00:00",30.943887,76.801991,CO,22,110,104
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC","27-01-2026 09:00:00",34.066206,74.819820,PM2.5,15,24,19
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","27-01-2026 09:00:00",28.6701,76.9254,NH3,12,13,13
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","27-01-2026 09:00:00",28.6701,76.9254,OZONE,15,19,17
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","27-01-2026 09:00:00",28.806223,76.141105,NH3,1,9,8
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","27-01-2026 09:00:00",28.206800,76.799700,PM2.5,131,427,287
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","27-01-2026 09:00:00",23.8640158,78.80289321,CO,12,28,15
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","27-01-2026 09:00:00",24.58434363,80.8549414,PM2.5,49,51,50
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","27-01-2026 09:00:00",24.108970,82.645580,NH3,1,1,1
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","27-01-2026 09:00:00",19.10122,74.73339,PM10,66,147,101
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","27-01-2026 09:00:00",19.10122,74.73339,NH3,4,5,4
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","27-01-2026 09:00:00",19.10122,74.73339,SO2,2,41,18
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","27-01-2026 09:00:00",20.719516,77.000253,PM2.5,61,74,68
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","27-01-2026 09:00:00",20.719516,77.000253,PM10,76,98,86
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","27-01-2026 09:00:00",20.719516,77.000253,CO,17,24,18
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","27-01-2026 09:00:00",20.719516,77.000253,OZONE,12,62,14
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","27-01-2026 09:00:00",20.9402359,77.7895248,PM2.5,75,96,87
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","27-01-2026 09:00:00",23.218135,79.957770,PM10,69,157,99
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","27-01-2026 09:00:00",23.218135,79.957770,NO2,27,103,47
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","27-01-2026 09:00:00",23.50016,80.23284,PM2.5,58,321,113
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","27-01-2026 09:00:00",23.50016,80.23284,PM10,71,252,112
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","27-01-2026 09:00:00",23.50016,80.23284,NH3,3,4,4
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","27-01-2026 09:00:00",23.50016,80.23284,OZONE,7,166,48
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","27-01-2026 09:00:00",23.108440,77.511428,SO2,19,109,49
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","27-01-2026 09:00:00",22.624758,75.675238,CO,11,28,21
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","27-01-2026 09:00:00",23.331731,75.045981,NO2,15,41,25
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","27-01-2026 09:00:00",23.8640158,78.80289321,PM10,54,153,115
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","27-01-2026 09:00:00",13.940000,75.555917,SO2,1,5,3
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","27-01-2026 09:00:00",13.940000,75.555917,CO,8,36,10
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","27-01-2026 09:00:00",13.377516,77.099072,NO2,31,32,32
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","27-01-2026 09:00:00",13.377516,77.099072,CO,52,54,54
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","27-01-2026 09:00:00",16.802639,75.722694,NO2,11,12,11
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","27-01-2026 09:00:00",16.802639,75.722694,NH3,1,2,1
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","27-01-2026 09:00:00",16.7602,77.1428,SO2,5,18,13
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","27-01-2026 09:00:00",10.073232,76.302765,NO2,6,7,6
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","27-01-2026 09:00:00",10.073232,76.302765,OZONE,13,20,15
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","27-01-2026 09:00:00",11.875000,75.373200,SO2,NA,NA,NA
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","27-01-2026 09:00:00",11.875000,75.373200,CO,NA,NA,NA
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","27-01-2026 09:00:00",11.875000,75.373200,OZONE,NA,NA,NA
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","27-01-2026 09:00:00",8.8787,76.6073,NH3,1,1,1
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","27-01-2026 09:00:00",8.5149093,76.9435879,CO,11,22,16
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","27-01-2026 09:00:00",10.532400,76.215900,CO,NA,NA,NA
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","27-01-2026 09:00:00",23.264759,77.381568,OZONE,34,129,62
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","27-01-2026 09:00:00",23.210494,77.425409,SO2,4,13,10
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","27-01-2026 09:00:00",23.233584,77.400574,NH3,7,8,8
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","27-01-2026 09:00:00",14.475800,75.905200,PM2.5,4,42,18
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","27-01-2026 09:00:00",14.475800,75.905200,SO2,1,4,3
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","27-01-2026 09:00:00",14.475800,75.905200,OZONE,18,32,20
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","27-01-2026 09:00:00",15.3714823,75.1160168,CO,6,33,8
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","27-01-2026 09:00:00",17.336318,76.847397,PM10,17,78,56
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","27-01-2026 09:00:00",17.336318,76.847397,SO2,3,7,5
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","27-01-2026 09:00:00",12.733409,77.298051,PM2.5,6,60,22
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","27-01-2026 09:00:00",12.733409,77.298051,NH3,2,2,2
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","27-01-2026 09:00:00",22.6780,75.8559,CO,10,18,13
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","27-01-2026 09:00:00",22.7084,75.8815,PM2.5,53,189,83
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","27-01-2026 09:00:00",23.163174,79.973061,OZONE,NA,NA,NA
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","27-01-2026 09:00:00",23.142888,79.916147,PM2.5,77,202,128
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","27-01-2026 09:00:00",23.142888,79.916147,SO2,11,17,15
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","27-01-2026 09:00:00",23.168606,79.932247,CO,33,111,43
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","27-01-2026 09:00:00",22.9682591,76.064118,OZONE,8,100,21
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","27-01-2026 09:00:00",26.203442,78.193251,NO2,22,57,33
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","27-01-2026 09:00:00",26.203442,78.193251,CO,37,89,62
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","27-01-2026 09:00:00",26.203442,78.193251,OZONE,13,68,13
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","27-01-2026 09:00:00",22.7289,75.8076,OZONE,7,16,12
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","27-01-2026 09:00:00",19.8389439,75.244448,NH3,NA,NA,NA
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","27-01-2026 09:00:00",19.863756,75.321188,NO2,13,60,24
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","27-01-2026 09:00:00",19.863756,75.321188,CO,14,31,21
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","27-01-2026 09:00:00",19.16485,73.23409,PM2.5,NA,NA,NA
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","27-01-2026 09:00:00",19.16485,73.23409,CO,NA,NA,NA
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB","27-01-2026 09:00:00",20.939198,77.765701,PM10,95,155,118
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","27-01-2026 09:00:00",19.23241,72.86895,CO,86,96,92
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","27-01-2026 09:00:00",19.2243333,72.8658113,PM2.5,41,65,54
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","27-01-2026 09:00:00",19.2243333,72.8658113,OZONE,17,20,18
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","27-01-2026 09:00:00",18.9767,72.8380,CO,38,80,43
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","27-01-2026 09:00:00",19.11074,72.86084,PM10,104,147,125
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","27-01-2026 09:00:00",19.0364585,72.8954371,PM2.5,67,115,85
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","27-01-2026 09:00:00",19.0364585,72.8954371,NO2,22,73,39
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","27-01-2026 09:00:00",19.0364585,72.8954371,OZONE,13,73,24
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","27-01-2026 09:00:00",19.10078,72.87462,NO2,1,1,1
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","27-01-2026 09:00:00",19.10078,72.87462,OZONE,7,8,7
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","27-01-2026 09:00:00",18.910000,72.820000,CO,62,69,63
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","27-01-2026 09:00:00",19.04946,72.9230,NO2,11,52,26
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","27-01-2026 09:00:00",19.04946,72.9230,SO2,3,16,7
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","27-01-2026 09:00:00",19.04946,72.9230,CO,39,76,58
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","27-01-2026 09:00:00",19.083694,72.920967,CO,4,28,11
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","27-01-2026 09:00:00",19.205800,72.868200,NH3,3,3,3
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","27-01-2026 09:00:00",19.205800,72.868200,CO,19,20,20
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","27-01-2026 09:00:00",19.205800,72.868200,OZONE,17,18,18
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","27-01-2026 09:00:00",19.215859,72.831718,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","27-01-2026 09:00:00",19.215859,72.831718,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","27-01-2026 09:00:00",19.0632143,72.8456324,SO2,3,4,3
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","27-01-2026 09:00:00",19.1653323,72.922099,CO,8,40,19
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","27-01-2026 09:00:00",18.1023399,73.4783687,OZONE,2,65,22
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","27-01-2026 09:00:00",20.555712,74.529236,NH3,1,2,1
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","27-01-2026 09:00:00",20.555712,74.529236,OZONE,6,45,26
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","27-01-2026 09:00:00",19.296481,72.840923,PM10,82,167,115
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","27-01-2026 09:00:00",19.053536,72.84643,CO,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","27-01-2026 09:00:00",19.065931,72.862131,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","27-01-2026 09:00:00",19.23241,72.86895,NH3,1,4,2
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","27-01-2026 09:00:00",19.0243902,73.0406721,OZONE,1,60,5
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","27-01-2026 09:00:00",19.309073,73.057223,CO,24,64,44
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","27-01-2026 09:00:00",19.786089,72.757971,OZONE,3,83,19
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","27-01-2026 09:00:00",19.9775302,79.2337086,NO2,NA,NA,NA
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","27-01-2026 09:00:00",19.9775302,79.2337086,SO2,8,9,9
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","27-01-2026 09:00:00",20.918946,74.776388,PM2.5,50,197,82
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","27-01-2026 09:00:00",20.918946,74.776388,NH3,1,2,1
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","27-01-2026 09:00:00",19.19709,72.82204,NH3,7,15,9
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","27-01-2026 09:00:00",19.19709,72.82204,CO,15,66,19
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","27-01-2026 09:00:00",19.19709,72.82204,OZONE,4,10,8
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","27-01-2026 09:00:00",18.96702,72.84214,PM10,77,122,101
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","27-01-2026 09:00:00",18.96702,72.84214,NH3,12,16,14
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","27-01-2026 09:00:00",18.96702,72.84214,SO2,3,12,8
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","27-01-2026 09:00:00",19.1878657,72.8304069,PM2.5,43,335,99
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","27-01-2026 09:00:00",19.1878657,72.8304069,NO2,10,74,28
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","27-01-2026 09:00:00",19.854616,75.905894,PM2.5,75,117,92
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","27-01-2026 09:00:00",19.854616,75.905894,NO2,38,49,43
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","27-01-2026 09:00:00",19.854616,75.905894,NH3,2,4,4
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","27-01-2026 09:00:00",19.854616,75.905894,CO,22,35,28
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","27-01-2026 09:00:00",19.854616,75.905894,OZONE,9,61,11
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","27-01-2026 09:00:00",19.25292,73.142019,PM10,72,172,116
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","27-01-2026 09:00:00",19.192056,72.9585188,OZONE,11,106,34
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","27-01-2026 09:00:00",19.047000,72.874600,CO,10,18,18
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","27-01-2026 09:00:00",21.14472,79.107595,PM10,90,162,133
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","27-01-2026 09:00:00",21.14472,79.107595,NO2,26,95,52
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","27-01-2026 09:00:00",21.14472,79.107595,NH3,6,7,7
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","27-01-2026 09:00:00",19.1750,72.9419,PM2.5,43,112,72
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","27-01-2026 09:00:00",19.1750,72.9419,NO2,16,20,18
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","27-01-2026 09:00:00",18.897756,72.813320,NO2,19,181,57
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","27-01-2026 09:00:00",19.0863,72.8888,NO2,6,7,7
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","27-01-2026 09:00:00",19.265594,76.761463,SO2,6,14,11
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","27-01-2026 09:00:00",18.63673,73.82487,PM10,61,145,94
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","27-01-2026 09:00:00",18.63673,73.82487,NO2,14,58,33
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","27-01-2026 09:00:00",18.616318,73.765797,PM10,75,136,96
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","27-01-2026 09:00:00",18.616318,73.765797,NO2,19,81,52
India,Maharashtra,Pune,"Bhosari, Pune - IITM","27-01-2026 09:00:00",18.640051,73.848956,CO,10,78,29
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","27-01-2026 09:00:00",18.605770,73.749976,PM10,67,193,107
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","27-01-2026 09:00:00",18.605770,73.749976,CO,26,156,74
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","27-01-2026 09:00:00",18.605770,73.749976,OZONE,1,130,10
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","27-01-2026 09:00:00",18.459883,73.852193,PM10,52,176,98
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","27-01-2026 09:00:00",18.454450,73.854155,PM10,52,125,79
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","27-01-2026 09:00:00",18.454450,73.854155,SO2,NA,NA,NA
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","27-01-2026 09:00:00",18.573040,73.927715,OZONE,16,110,19
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","27-01-2026 09:00:00",18.536457,73.805454,OZONE,NA,NA,NA
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","27-01-2026 09:00:00",18.530085,73.849598,CO,46,109,59
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","27-01-2026 09:00:00",18.547056,73.826908,PM2.5,NA,NA,NA
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","27-01-2026 09:00:00",18.547056,73.826908,OZONE,NA,NA,NA
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","27-01-2026 09:00:00",18.664282,73.763966,PM2.5,42,166,73
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","27-01-2026 09:00:00"," 16.5038",74.3623,SO2,12,13,12
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","27-01-2026 09:00:00",19.9591346,73.7788008,CO,18,82,58
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","27-01-2026 09:00:00",19.1135051,73.008978,CO,20,20,20
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","27-01-2026 09:00:00",19.008751,73.016620,NO2,39,39,39
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","27-01-2026 09:00:00",19.008751,73.016620,NH3,5,5,5
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","27-01-2026 09:00:00",19.0575752,73.0151367,PM2.5,68,180,109
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","27-01-2026 09:00:00",19.02579,73.10297,NH3,8,15,12
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","27-01-2026 09:00:00",19.02579,73.10297,CO,1,74,24
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","27-01-2026 09:00:00",19.265594,76.761463,PM2.5,66,123,89
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","27-01-2026 09:00:00",19.265594,76.761463,PM10,81,112,97
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","27-01-2026 09:00:00",25.5586,91.8985,OZONE,22,35,31
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","27-01-2026 09:00:00",23.7176342,92.7192841,OZONE,3,8,6
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","27-01-2026 09:00:00",20.832874,85.104082,PM2.5,157,311,218
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","27-01-2026 09:00:00",20.832874,85.104082,PM10,129,205,162
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","27-01-2026 09:00:00",21.51161,86.89088,SO2,11,50,25
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","27-01-2026 09:00:00",21.51161,86.89088,CO,10,103,30
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","27-01-2026 09:00:00",17.6336264,75.9132495,NH3,NA,NA,NA
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","27-01-2026 09:00:00",19.26777,72.97182,SO2,14,37,20
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","27-01-2026 09:00:00",19.26777,72.97182,OZONE,13,71,21
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","27-01-2026 09:00:00",19.222279,72.957979,PM2.5,57,159,93
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","27-01-2026 09:00:00",19.222279,72.957979,NO2,47,51,49
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","27-01-2026 09:00:00",19.222279,72.957979,OZONE,28,65,40
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","27-01-2026 09:00:00",19.4458210,72.7988231,PM2.5,73,198,107
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","27-01-2026 09:00:00",21.941841,86.728318,NO2,1,47,19
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","27-01-2026 09:00:00",21.941841,86.728318,OZONE,4,50,26
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","27-01-2026 09:00:00",20.240790,85.836784,CO,67,117,86
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","27-01-2026 09:00:00",21.8004996,83.8396977,PM2.5,33,341,154
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","27-01-2026 09:00:00",21.8004996,83.8396977,SO2,20,30,23
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","27-01-2026 09:00:00",20.94185,86.11510,NO2,16,44,25
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","27-01-2026 09:00:00",20.0073285,73.7762427,NH3,3,3,3
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","27-01-2026 09:00:00",20.021503,73.813844,PM2.5,55,134,73
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","27-01-2026 09:00:00",20.021503,73.813844,PM10,68,126,93
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","27-01-2026 09:00:00",20.021503,73.813844,CO,42,69,53
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","27-01-2026 09:00:00",19.950220,73.731480,NO2,7,84,33
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","27-01-2026 09:00:00",19.950220,73.731480,NH3,2,3,3
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","27-01-2026 09:00:00",19.950220,73.731480,SO2,17,20,18
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","27-01-2026 09:00:00",21.152875,79.0517531,NO2,13,59,29
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","27-01-2026 09:00:00",21.143383,79.048912,PM2.5,90,223,168
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","27-01-2026 09:00:00",22.1166054,85.3945546,SO2,11,117,28
